From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
hsa:10921	Q15287	reviewed	RNPS1_HUMAN	RNA-binding protein with serine-rich domain 1 (SR-related protein LDC2)	RNPS1 LDC2	Homo sapiens (Human)	305
hsa:10921	D3DU92	unreviewed	D3DU92_HUMAN	RNA-binding protein with serine-rich domain 1	rnps1	Homo sapiens (Human)	305
pae:PA5398	Q9HTG6	unreviewed	Q9HTG6_PSEAE	DgcA, Dimethylglycine catabolism	dgcA PA5398	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	686
hsa:6209	P62841	reviewed	RS15_HUMAN	Small ribosomal subunit protein uS19 (40S ribosomal protein S15) (RIG protein)	RPS15 RIG	Homo sapiens (Human)	145
hsa:100131827	Q9BY31	reviewed	ZN717_HUMAN	Zinc finger protein 717 (Krueppel-like factor X17)	ZNF717	Homo sapiens (Human)	914
hsa:4640	Q9UBC5	reviewed	MYO1A_HUMAN	Unconventional myosin-Ia (Brush border myosin I) (BBM-I) (BBMI) (Myosin I heavy chain) (MIHC)	MYO1A MYHL	Homo sapiens (Human)	1043
hsa:4640	B2R643	unreviewed	B2R643_HUMAN	cDNA, FLJ92777, highly similar to Homo sapiens myosin IA (MYO1A), mRNA		Homo sapiens (Human)	1043
hsa:785	O00305	reviewed	CACB4_HUMAN	Voltage-dependent L-type calcium channel subunit beta-4 (CAB4) (Calcium channel voltage-dependent subunit beta 4)	CACNB4 CACNLB4	Homo sapiens (Human)	520
hsa:2322	P36888	reviewed	FLT3_HUMAN	Receptor-type tyrosine-protein kinase FLT3 (EC 2.7.10.1) (FL cytokine receptor) (Fetal liver kinase-2) (FLK-2) (Fms-like tyrosine kinase 3) (FLT-3) (Stem cell tyrosine kinase 1) (STK-1) (CD antigen CD135)	FLT3 CD135 FLK2 STK1	Homo sapiens (Human)	993
ag:ABC88399	Q0QLF1	reviewed	NDMMS_EUBBA	Nicotinate dehydrogenase medium molybdopterin subunit (NDH) (EC 1.17.1.5) (Nicotinic acid hydroxylase medium molybdopterin subunit) (NAH)	ndhM	Eubacterium barkeri (Clostridium barkeri)	330
hsa:8315	Q7Z569	reviewed	BRAP_HUMAN	BRCA1-associated protein (EC 2.3.2.27) (BRAP2) (Impedes mitogenic signal propagation) (IMP) (RING finger protein 52) (RING-type E3 ubiquitin transferase BRAP2) (Renal carcinoma antigen NY-REN-63)	BRAP RNF52	Homo sapiens (Human)	592
hsa:8315	Q59H81	unreviewed	Q59H81_HUMAN	BRCA1 associated protein variant		Homo sapiens (Human)	632
hsa:120796	Q8NGH5	reviewed	O56A1_HUMAN	Olfactory receptor 56A1 (Olfactory receptor OR11-75)	OR56A1	Homo sapiens (Human)	318
hsa:120796	A0A126GVB5	unreviewed	A0A126GVB5_HUMAN	OR56A1	OR56A1	Homo sapiens (Human)	318
hsa:6175	P05388	reviewed	RLA0_HUMAN	Large ribosomal subunit protein uL10 (60S acidic ribosomal protein P0) (60S ribosomal protein L10E)	RPLP0	Homo sapiens (Human)	317
hsa:10075	Q7Z6Z7	reviewed	HUWE1_HUMAN	E3 ubiquitin-protein ligase HUWE1 (EC 2.3.2.26) (ARF-binding protein 1) (ARF-BP1) (HECT, UBA and WWE domain-containing protein 1) (HECT-type E3 ubiquitin transferase HUWE1) (Homologous to E6AP carboxyl terminus homologous protein 9) (HectH9) (Large structure of UREB1) (LASU1) (Mcl-1 ubiquitin ligase E3) (Mule) (Upstream regulatory element-binding protein 1) (URE-B1) (URE-binding protein 1)	HUWE1 KIAA0312 KIAA1578 UREB1 HSPC272	Homo sapiens (Human)	4374
eco:b0886	P23886	reviewed	CYDC_ECOLI	Glutathione/L-cysteine transport system ATP-binding/permease protein CydC (EC 7.4.2.-)	cydC mdrA mdrH surB b0886 JW0869	Escherichia coli (strain K12)	573
hsa:10018	O43521	reviewed	B2L11_HUMAN	Bcl-2-like protein 11 (Bcl2-L-11) (Bcl2-interacting mediator of cell death)	BCL2L11 BIM	Homo sapiens (Human)	198
hsa:55012	Q969Q6	reviewed	P2R3C_HUMAN	Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma (Protein phosphatase subunit G5PR) (Rhabdomyosarcoma antigen MU-RMS-40.6A/6C)	PPP2R3C C14orf10 G5PR	Homo sapiens (Human)	453
eco:b2282	P0AFD4	reviewed	NUOH_ECOLI	NADH-quinone oxidoreductase subunit H (EC 7.1.1.-) (NADH dehydrogenase I subunit H) (NDH-1 subunit H) (NUO8)	nuoH b2282 JW2277	Escherichia coli (strain K12)	325
hsa:57181	Q9ULF5	reviewed	S39AA_HUMAN	Zinc transporter ZIP10 (Solute carrier family 39 member 10) (Zrt- and Irt-like protein 10) (ZIP-10)	SLC39A10 KIAA1265 ZIP10	Homo sapiens (Human)	831
hsa:57181	Q05C42	unreviewed	Q05C42_HUMAN	SLC39A10 protein	SLC39A10	Homo sapiens (Human)	61
hsa:8875	O95498	reviewed	VNN2_HUMAN	Pantetheine hydrolase VNN2 (EC 3.5.1.92) (Glycosylphosphatidyl inositol-anchored protein GPI-80) (Protein FOAP-4) (Vascular non-inflammatory molecule 2) (Vanin-2)	VNN2	Homo sapiens (Human)	520
hsa:100532736	P41271	reviewed	NBL1_HUMAN	Neuroblastoma suppressor of tumorigenicity 1 (DAN domain family member 1) (Protein N03) (Zinc finger protein DAN)	NBL1 DAN DAND1	Homo sapiens (Human)	181
ag:AAA22197	Q07908	reviewed	ARGJ_GEOSE	Arginine biosynthesis bifunctional protein ArgJ [Cleaved into: Arginine biosynthesis bifunctional protein ArgJ alpha chain; Arginine biosynthesis bifunctional protein ArgJ beta chain] [Includes: Glutamate N-acetyltransferase (EC 2.3.1.35) (Ornithine acetyltransferase) (OATase) (Ornithine transacetylase); Amino-acid acetyltransferase (EC 2.3.1.1) (N-acetylglutamate synthase) (AGSase)]	argJ	Geobacillus stearothermophilus (Bacillus stearothermophilus)	410
hsa:53637	Q9H228	reviewed	S1PR5_HUMAN	Sphingosine 1-phosphate receptor 5 (S1P receptor 5) (S1P5) (Endothelial differentiation G-protein-coupled receptor 8) (Sphingosine 1-phosphate receptor Edg-8) (S1P receptor Edg-8)	S1PR5 EDG8	Homo sapiens (Human)	398
hsa:124454	Q5JPH6	reviewed	SYEM_HUMAN	Probable glutamate--tRNA ligase, mitochondrial (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS)	EARS2 KIAA1970	Homo sapiens (Human)	523
vg:3707539	Q49QI2	unreviewed	Q49QI2_9POXV	DNA-directed RNA polymerase 7 kDa subunit (EC 2.7.7.6)	VACV_BRZ_SERRO2_081 G5.5R 44.1rMVA_070 44/47.1_rMVA_076 47.1rMVA_075 51.2rMVA_081 IKMOJFFE_00071 List079 m8099R mO099R synVACV_094 VAC_DPP10_094 VAC_DPP11_094 VAC_DPP12_094 VAC_DPP13_094 VAC_DPP15_094 VAC_DPP16_094 VAC_DPP17_094 VAC_DPP19_094 VAC_DPP20_094 VAC_DPP21_094 VAC_DPP25_094 VAC_DPP9_094 VAC_IHDW1_085 VAC_TKT3_073 VAC_TKT4_073 VAC_TP3_088 VAC_TP5_088 VACAC2_094 VACCL3_094 VACli_094 VACV-DUKE-091 VACV_079 VACV_CTGV_CM01_083 VACV_IOC_B141_109 VACV_IOC_B388_109 VACV_TT10_101.5 VACV_TT11_101.5 VACV_TT12_101.5 VACV_TT8_101.5 VACV_TT9_101.5	Vaccinia virus	63
vg:3707539	P68317	reviewed	RP07_VACCW	DNA-directed RNA polymerase 7 kDa subunit (EC 2.7.7.6)	OPG090 RPO7 VACWR083 G5.5R	Vaccinia virus (strain Western Reserve) (VACV) (Vaccinia virus (strain WR))	63
vg:3707539	P68314	reviewed	RP07_VACCA	DNA-directed RNA polymerase 7 kDa subunit (EC 2.7.7.6)	OPG090 RPO7 MVA075R ACAM3000_MVA_075 G5.5R	Vaccinia virus (strain Ankara) (VACV)	63
hsa:22841	Q7L804	reviewed	RFIP2_HUMAN	Rab11 family-interacting protein 2 (Rab11-FIP2) (NRip11)	RAB11FIP2 KIAA0941	Homo sapiens (Human)	512
hsa:139760	Q8TDV5	reviewed	GP119_HUMAN	Glucose-dependent insulinotropic receptor (G-protein coupled receptor 119)	GPR119	Homo sapiens (Human)	335
hsa:1291	P12109	reviewed	CO6A1_HUMAN	Collagen alpha-1(VI) chain	COL6A1	Homo sapiens (Human)	1028
hsa:1291	A0A384P5H7	unreviewed	A0A384P5H7_HUMAN	Collagen, type VI, alpha 1, isoform CRA_b (Epididymis secretory sperm binding protein)	COL6A1 hCG_401279	Homo sapiens (Human)	1028
hsa:5982	P35250	reviewed	RFC2_HUMAN	Replication factor C subunit 2 (Activator 1 40 kDa subunit) (A1 40 kDa subunit) (Activator 1 subunit 2) (Replication factor C 40 kDa subunit) (RF-C 40 kDa subunit) (RFC40)	RFC2	Homo sapiens (Human)	354
hsa:9369	Q9HDB5	reviewed	NRX3B_HUMAN	Neurexin-3-beta (Neurexin III-beta) [Cleaved into: Neurexin-3-beta, soluble form; Neurexin-3-beta, C-terminal fragment (NRXN3-CTF)]	NRXN3 KIAA0743	Homo sapiens (Human)	637
hsa:168620	Q7RTS1	reviewed	BHA15_HUMAN	Class A basic helix-loop-helix protein 15 (bHLHa15) (Class B basic helix-loop-helix protein 8) (bHLHb8) (Muscle, intestine and stomach expression 1) (MIST-1)	BHLHA15 BHLHB8 MIST1	Homo sapiens (Human)	189
hsa:57379	Q9GZX7	reviewed	AICDA_HUMAN	Single-stranded DNA cytosine deaminase (EC 3.5.4.38) (Activation-induced cytidine deaminase) (AID) (Cytidine aminohydrolase)	AICDA AID	Homo sapiens (Human)	198
hsa:57379	Q546Y9	unreviewed	Q546Y9_HUMAN	AID (Activation-induced cytidine deaminase) (Epididymis secretory protein Li 284)	AID AICDA HEL-S-284 hCG_25220	Homo sapiens (Human)	198
hsa:57379	Q7Z599	unreviewed	Q7Z599_HUMAN	Activation-induced cytidine deaminase	AID	Homo sapiens (Human)	111
eco:b3838	P69425	reviewed	TATB_ECOLI	Sec-independent protein translocase protein TatB	tatB mttA2 ysgB b3838 JW5580	Escherichia coli (strain K12)	171
bsu:BSU01090	P46350	reviewed	RXL7_BACSU	RNA-binding protein YbxF (Putative large ribosomal subunit protein eL8) (Ribosome-associated protein L7Ae-like)	rulS rplGB ybaB ybxF BSU01090	Bacillus subtilis (strain 168)	82
bsu:BSU01090	A0A6M4JJB4	unreviewed	A0A6M4JJB4_BACSU	RNA-binding protein HIR78_00690 (Ribosomal protein eL8-like)	HIR78_00690	Bacillus subtilis (strain 168)	82
hsa:4300	P42568	reviewed	AF9_HUMAN	Protein AF-9 (ALL1-fused gene from chromosome 9 protein) (Myeloid/lymphoid or mixed-lineage leukemia translocated to chromosome 3 protein) (YEATS domain-containing protein 3)	MLLT3 AF9 YEATS3	Homo sapiens (Human)	568
hsa:4300	A0A0S2Z448	unreviewed	A0A0S2Z448_HUMAN	Myeloid/lymphoid or mixed-lineage leukemia translocated to 3 isoform 1	MLLT3	Homo sapiens (Human)	568
hsa:3993	Q6P1M3	reviewed	L2GL2_HUMAN	LLGL scribble cell polarity complex component 2 (HGL) (Lethal(2) giant larvae protein homolog 2)	LLGL2	Homo sapiens (Human)	1020
hsa:3993	A0PJJ0	unreviewed	A0PJJ0_HUMAN	LLGL2 protein	LLGL2	Homo sapiens (Human)	271
ape:APE_2089	Q9YA49	reviewed	Y2089_AERPE	UPF0107 protein APE_2089	APE_2089	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	132
hsa:5305	P48426	reviewed	PI42A_HUMAN	Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha (EC 2.7.1.149) (1-phosphatidylinositol 5-phosphate 4-kinase 2-alpha) (Diphosphoinositide kinase 2-alpha) (PIP5KIII) (Phosphatidylinositol 5-Phosphate 4-Kinase) (PI5P4Kalpha) (Phosphatidylinositol 5-phosphate 4-kinase type II alpha) (PI(5)P 4-kinase type II alpha) (PIP4KII-alpha) (PtdIns(4)P-5-kinase B isoform) (PtdIns(4)P-5-kinase C isoform) (PtdIns(5)P-4-kinase isoform 2-alpha)	PIP4K2A PI5P4KA PIP5K2 PIP5K2A	Homo sapiens (Human)	406
hsa:9831	O75123	reviewed	ZN623_HUMAN	Zinc finger protein 623	ZNF623 KIAA0628	Homo sapiens (Human)	536
hsa:7799	Q13029	reviewed	PRDM2_HUMAN	PR domain zinc finger protein 2 (EC 2.1.1.355) (GATA-3-binding protein G3B) (Lysine N-methyltransferase 8) (MTB-ZF) (MTE-binding protein) (PR domain-containing protein 2) (Retinoblastoma protein-interacting zinc finger protein) (Zinc finger protein RIZ)	PRDM2 KMT8 RIZ	Homo sapiens (Human)	1718
hsa:2691	P01286	reviewed	SLIB_HUMAN	Somatoliberin (Growth hormone-releasing factor) (GRF) (Growth hormone-releasing hormone) (GHRH) (Somatocrinin) (Somatorelin) (Sermorelin)	GHRH GHRF	Homo sapiens (Human)	108
hsa:344	P02655	reviewed	APOC2_HUMAN	Apolipoprotein C-II (Apo-CII) (ApoC-II) (Apolipoprotein C2) [Cleaved into: Proapolipoprotein C-II (ProapoC-II)]	APOC2 APC2	Homo sapiens (Human)	101
hsa:344	A0A024R0T9	unreviewed	A0A024R0T9_HUMAN	Apolipoprotein C-II (Apo-CII) (ApoC-II) (Apolipoprotein C2)	APOC2	Homo sapiens (Human)	101
eco:b3162	P0A9P6	reviewed	DEAD_ECOLI	ATP-dependent RNA helicase DeaD (EC 3.6.4.13) (Cold-shock DEAD box protein A) (Translation factor W2)	deaD csdA mssB rhlD b3162 JW5531	Escherichia coli (strain K12)	629
hsa:10797	P13995	reviewed	MTDC_HUMAN	Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial [Includes: NAD-dependent methylenetetrahydrofolate dehydrogenase (EC 1.5.1.15); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)]	MTHFD2 NMDMC	Homo sapiens (Human)	350
hsa:8435	O75908	reviewed	SOAT2_HUMAN	Sterol O-acyltransferase 2 (EC 2.3.1.26) (Acyl-coenzyme A:cholesterol acyltransferase 2) (ACAT-2) (Cholesterol acyltransferase 2)	SOAT2 ACACT2 ACAT2	Homo sapiens (Human)	522
hsa:694	P62324	reviewed	BTG1_HUMAN	Protein BTG1 (B-cell translocation gene 1 protein)	BTG1	Homo sapiens (Human)	171
hsa:694	Q6IBC8	unreviewed	Q6IBC8_HUMAN	B-cell translocation gene 1, anti-proliferative (B-cell translocation gene 1, anti-proliferative, isoform CRA_b) (BTG1) (BTG1 protein) (cDNA, FLJ93822, Homo sapiens B-cell translocation gene 1, anti-proliferative(BTG1), mRNA)	BTG1 hCG_21188	Homo sapiens (Human)	171
hsa:5985	P40937	reviewed	RFC5_HUMAN	Replication factor C subunit 5 (Activator 1 36 kDa subunit) (A1 36 kDa subunit) (Activator 1 subunit 5) (Replication factor C 36 kDa subunit) (RF-C 36 kDa subunit) (RFC36)	RFC5	Homo sapiens (Human)	340
hsa:2730	P48507	reviewed	GSH0_HUMAN	Glutamate--cysteine ligase regulatory subunit (GCS light chain) (Gamma-ECS regulatory subunit) (Gamma-glutamylcysteine synthetase regulatory subunit) (Glutamate--cysteine ligase modifier subunit)	GCLM GLCLR	Homo sapiens (Human)	274
hsa:79139	Q9BUN8	reviewed	DERL1_HUMAN	Derlin-1 (Degradation in endoplasmic reticulum protein 1) (DERtrin-1) (Der1-like protein 1)	DERL1 DER1 UNQ243/PRO276	Homo sapiens (Human)	251
ag:BAA90664	Q9LCC0	reviewed	DMFAB_ALCSP	N,N-dimethylformamidase beta subunit (EC 3.5.1.56) (N,N-dimethylformamidase heavy chain)	dmfA2	Alcaligenes sp	762
ag:CAA78264	P39040	reviewed	TYTR_CRIFA	Trypanothione reductase (TR) (EC 1.8.1.12) (N(1),N(8)-bis(glutathionyl)spermidine reductase)	TPR	Crithidia fasciculata	491
hsa:2538	P35575	reviewed	G6PC1_HUMAN	Glucose-6-phosphatase catalytic subunit 1 (EC 3.1.3.9) (Glucose-6-phosphatase) (G-6-Pase) (G6Pase) (Glucose-6-phosphatase alpha) (G6Pase-alpha)	G6PC1 G6PC G6PT	Homo sapiens (Human)	357
ath:AT3G53580	Q9LFG2	reviewed	DAPF_ARATH	Diaminopimelate epimerase, chloroplastic (DAP epimerase) (EC 5.1.1.7)	DAPF At3g53580 F4P12.280	Arabidopsis thaliana (Mouse-ear cress)	362
ath:AT3G53580	A0A178VGB4	unreviewed	A0A178VGB4_ARATH	diaminopimelate epimerase (EC 5.1.1.7)	AXX17_At3g47960	Arabidopsis thaliana (Mouse-ear cress)	362
hsa:1159	P12532	reviewed	KCRU_HUMAN	Creatine kinase U-type, mitochondrial (EC 2.7.3.2) (Acidic-type mitochondrial creatine kinase) (Mia-CK) (Ubiquitous mitochondrial creatine kinase) (U-MtCK)	CKMT1A CKMT; CKMT1B CKMT	Homo sapiens (Human)	417
hsa:10006	Q8IZP0	reviewed	ABI1_HUMAN	Abl interactor 1 (Abelson interactor 1) (Abi-1) (Abl-binding protein 4) (AblBP4) (Eps8 SH3 domain-binding protein) (Eps8-binding protein) (Nap1-binding protein) (Nap1BP) (Spectrin SH3 domain-binding protein 1) (e3B1)	ABI1 SSH3BP1	Homo sapiens (Human)	508
sce:YLR018C	Q12445	reviewed	POM34_YEAST	Nucleoporin POM34 (Nuclear pore protein POM34) (Pore membrane protein POM34)	POM34 YLR018C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	299
hsa:1749	P56178	reviewed	DLX5_HUMAN	Homeobox protein DLX-5	DLX5	Homo sapiens (Human)	289
hsa:1749	Q53Y73	unreviewed	Q53Y73_HUMAN	Distal-less homeo box 5 (Distal-less homeobox 5)	DLX5 hCG_40634 tcag7.302	Homo sapiens (Human)	289
hsa:8801	Q96I99	reviewed	SUCB2_HUMAN	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial (EC 6.2.1.4) (GTP-specific succinyl-CoA synthetase subunit beta) (G-SCS) (GTPSCS) (Succinyl-CoA synthetase beta-G chain) (SCS-betaG)	SUCLG2	Homo sapiens (Human)	432
eco:b1662	P0AFU8	reviewed	RISA_ECOLI	Riboflavin synthase (RS) (EC 2.5.1.9)	ribC ribE b1662 JW1654	Escherichia coli (strain K12)	213
vg:2652993	P03279	reviewed	CAP3_ADE02	Pre-hexon-linking protein IIIa (Capsid vertex-specific component IIIa) (CVSC) (Protein IIIa) (pIIIa) [Cleaved into: Hexon-linking protein IIIa]	L1	Human adenovirus C serotype 2 (HAdV-2) (Human adenovirus 2)	585
vg:2652993	J9Z3D9	unreviewed	J9Z3D9_9ADEN	Pre-hexon-linking protein IIIa (Capsid vertex-specific component IIIa) (CVSC) (Protein IIIa) (pIIIa) [Cleaved into: Hexon-linking protein IIIa]	L1 H648_34615gpL1 H648_34622gpL1 H648_42032gpL1	Human mastadenovirus C	585
hsa:80816	Q9C0F0	reviewed	ASXL3_HUMAN	Putative Polycomb group protein ASXL3 (Additional sex combs-like protein 3)	ASXL3 KIAA1713	Homo sapiens (Human)	2248
hsa:1960	Q06889	reviewed	EGR3_HUMAN	Early growth response protein 3 (EGR-3) (Zinc finger protein pilot)	EGR3 PILOT	Homo sapiens (Human)	387
hsa:23207	Q8IWE5	reviewed	PKHM2_HUMAN	Pleckstrin homology domain-containing family M member 2 (PH domain-containing family M member 2) (Salmonella-induced filaments A and kinesin-interacting protein) (SifA and kinesin-interacting protein)	PLEKHM2 KIAA0842 SKIP	Homo sapiens (Human)	1019
hsa:826	P04632	reviewed	CPNS1_HUMAN	Calpain small subunit 1 (CSS1) (Calcium-activated neutral proteinase small subunit) (CANP small subunit) (Calcium-dependent protease small subunit) (CDPS) (Calcium-dependent protease small subunit 1) (Calpain regulatory subunit)	CAPNS1 CAPN4 CAPNS	Homo sapiens (Human)	268
hsa:57292	Q8N109	reviewed	KI2LA_HUMAN	Killer cell immunoglobulin-like receptor 2DL5A (CD antigen CD158f1)	KIR2DL5A CD158F CD158F1 KIR2DL5	Homo sapiens (Human)	375
hsa:57292	A0A191URI1	unreviewed	A0A191URI1_HUMAN	KIR2DL5 (Killer cell immunoglobulin-like receptor) (Killer cell immunoglobulin-like receptor 2DL5A) (Killer cell immunoglobulin-like receptor two domains long cytoplasmic tail 5)	KIR2DL5 KIR2DL5A	Homo sapiens (Human)	375
ag:CAB54063	P17052	reviewed	RURE_PSEOL	Rubredoxin-NAD(+) reductase (RdxR) (EC 1.18.1.1)	alkT	Pseudomonas oleovorans	385
hsa:2254	P31371	reviewed	FGF9_HUMAN	Fibroblast growth factor 9 (FGF-9) (Glia-activating factor) (GAF) (Heparin-binding growth factor 9) (HBGF-9)	FGF9	Homo sapiens (Human)	208
hsa:2254	A0A7U3L6D0	unreviewed	A0A7U3L6D0_HUMAN	Fibroblast growth factor (FGF)	FGF4B	Homo sapiens (Human)	208
bth:BT_0970	Q8A947	reviewed	RIBX_BACTN	D-ribitol-5-phosphate phosphatase (EC 3.1.3.-) (5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase) (EC 3.1.3.104)	BT_0970	Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)	206
hsa:4650	Q13459	reviewed	MYO9B_HUMAN	Unconventional myosin-IXb (Unconventional myosin-9b)	MYO9B MYR5	Homo sapiens (Human)	2157
hsa:4650	B0I1T6	unreviewed	B0I1T6_HUMAN	MYO9B variant protein		Homo sapiens (Human)	2157
hsa:4650	Q8WVD2	unreviewed	Q8WVD2_HUMAN	MYO9B protein	MYO9B	Homo sapiens (Human)	501
hsa:5151	O60658	reviewed	PDE8A_HUMAN	High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A (EC 3.1.4.53)	PDE8A	Homo sapiens (Human)	829
eco:b2564	P0A794	reviewed	PDXJ_ECOLI	Pyridoxine 5'-phosphate synthase (PNP synthase) (EC 2.6.99.2)	pdxJ b2564 JW2548	Escherichia coli (strain K12)	243
eco:b2660	P37339	reviewed	LHGD_ECOLI	L-2-hydroxyglutarate dehydrogenase (L2HG dehydrogenase) (EC 1.1.5.13) (L2HG:quinone oxidoreductase)	lhgD lhgO ygaF b2660 JW2635	Escherichia coli (strain K12)	422
hsa:8644	P42330	reviewed	AK1C3_HUMAN	Aldo-keto reductase family 1 member C3 (EC 1.1.1.-) (EC 1.1.1.210) (EC 1.1.1.53) (EC 1.1.1.62) (17-beta-hydroxysteroid dehydrogenase type 5) (17-beta-HSD 5) (3-alpha-HSD type II, brain) (3-alpha-hydroxysteroid dehydrogenase type 2) (3-alpha-HSD type 2) (EC 1.1.1.357) (Chlordecone reductase homolog HAKRb) (Dihydrodiol dehydrogenase 3) (DD-3) (DD3) (Dihydrodiol dehydrogenase type I) (HA1753) (Prostaglandin F synthase) (PGFS) (EC 1.1.1.188) (Testosterone 17-beta-dehydrogenase 5) (EC 1.1.1.239, EC 1.1.1.64)	AKR1C3 DDH1 HSD17B5 KIAA0119 PGFS	Homo sapiens (Human)	323
hsa:8644	A0A0A0MSS8	unreviewed	A0A0A0MSS8_HUMAN	Aldo-keto reductase family 1 member C3	AKR1C3	Homo sapiens (Human)	323
hsa:255027	Q2QL34	reviewed	MP17L_HUMAN	Mpv17-like protein (M-LP homolog) (M-LPH)	MPV17L	Homo sapiens (Human)	196
hsa:5232	P07205	reviewed	PGK2_HUMAN	Phosphoglycerate kinase 2 (EC 2.7.2.3) (Phosphoglycerate kinase, testis specific)	PGK2 PGKB	Homo sapiens (Human)	417
hsa:5232	A0A140VJR3	unreviewed	A0A140VJR3_HUMAN	Phosphoglycerate kinase (EC 2.7.2.3)		Homo sapiens (Human)	417
hsa:2352	P41439	reviewed	FOLR3_HUMAN	Folate receptor gamma (FR-gamma) (Folate receptor 3)	FOLR3	Homo sapiens (Human)	245
hsa:23438	P49590	reviewed	SYHM_HUMAN	Histidine--tRNA ligase, mitochondrial (EC 6.1.1.21) (Histidine--tRNA ligase-like) (Histidyl-tRNA synthetase) (HisRS)	HARS2 HARSL HARSR HO3	Homo sapiens (Human)	506
hsa:1677	O76075	reviewed	DFFB_HUMAN	DNA fragmentation factor subunit beta (EC 3.-.-.-) (Caspase-activated deoxyribonuclease) (CAD) (Caspase-activated DNase) (Caspase-activated nuclease) (CPAN) (DNA fragmentation factor 40 kDa subunit) (DFF-40)	DFFB CAD DFF2 DFF40	Homo sapiens (Human)	338
hsa:1677	Q96P73	unreviewed	Q96P73_HUMAN	DFFB protein (DNA fragmentation factor subunit beta) (DNAation factor B truncated form II) (DNAation factor, 40kDa, beta polypeptide (Caspase-activated DNase), isoform CRA_d)	DFFB hCG_31570	Homo sapiens (Human)	115
hsa:3516	Q06330	reviewed	SUH_HUMAN	Recombining binding protein suppressor of hairless (CBF-1) (J kappa-recombination signal-binding protein) (RBP-J kappa) (RBP-J) (RBP-JK) (Renal carcinoma antigen NY-REN-30)	RBPJ IGKJRB IGKJRB1 RBPJK RBPSUH	Homo sapiens (Human)	500
hsa:390058	Q9H340	reviewed	O51B6_HUMAN	Olfactory receptor 51B6 (Odorant receptor HOR5'beta6)	OR51B6	Homo sapiens (Human)	312
hsa:8482	O75326	reviewed	SEM7A_HUMAN	Semaphorin-7A (CDw108) (JMH blood group antigen) (John-Milton-Hargen human blood group Ag) (Semaphorin-K1) (Sema K1) (Semaphorin-L) (Sema L) (CD antigen CD108)	SEMA7A CD108 SEMAL	Homo sapiens (Human)	666
hsa:8482	B3KMH6	unreviewed	B3KMH6_HUMAN	(human) hypothetical protein		Homo sapiens (Human)	379
hsa:4299	P51825	reviewed	AFF1_HUMAN	AF4/FMR2 family member 1 (ALL1-fused gene from chromosome 4 protein) (Protein AF-4) (Protein FEL) (Proto-oncogene AF4)	AFF1 AF4 FEL MLLT2 PBM1	Homo sapiens (Human)	1210
hsa:4299	Q14C88	unreviewed	Q14C88_HUMAN	AF4/FMR2 family, member 1 (AF4/FMR2 family, member 1, isoform CRA_b)	AFF1 hCG_1816301	Homo sapiens (Human)	1211
hsa:7381	P14927	reviewed	QCR7_HUMAN	Cytochrome b-c1 complex subunit 7 (Complex III subunit 7) (Complex III subunit VII) (QP-C) (Ubiquinol-cytochrome c reductase complex 14 kDa protein)	UQCRB UQBP	Homo sapiens (Human)	111
hsa:4086	Q15797	reviewed	SMAD1_HUMAN	Mothers against decapentaplegic homolog 1 (MAD homolog 1) (Mothers against DPP homolog 1) (JV4-1) (Mad-related protein 1) (SMAD family member 1) (SMAD 1) (Smad1) (hSMAD1) (Transforming growth factor-beta-signaling protein 1) (BSP-1)	SMAD1 BSP1 MADH1 MADR1	Homo sapiens (Human)	465
pae:PA1256	Q9I488	unreviewed	Q9I488_PSEAE	Amino acid ABC transporter ATP binding protein	PA1256	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	240
hsa:5449	P28069	reviewed	PIT1_HUMAN	Pituitary-specific positive transcription factor 1 (PIT-1) (Growth hormone factor 1) (GHF-1)	POU1F1 GHF1 PIT1	Homo sapiens (Human)	291
hsa:874	O75828	reviewed	CBR3_HUMAN	Carbonyl reductase [NADPH] 3 (EC 1.1.1.184) (NADPH-dependent carbonyl reductase 3) (Quinone reductase CBR3) (EC 1.6.5.10) (Short chain dehydrogenase/reductase family 21C member 2)	CBR3 SDR21C2	Homo sapiens (Human)	277
